submitter_name	institute_name_ror	ror_id	country	lat	lon	has_ror_match	has_coordinates	match_method	assembly_count
Institute of Botany, Jiangsu Province and Chinese Academy of Sciences (Nanjing Botanical Garden)	Institute of Botany, Jiangsu Province and Chinese Academy of Sciences	https://ror.org/00nqzn326	China	32.06167	118.77778	true	true	affiliation_chosen	1
Institute of Botany, the Chinese Academy of Science	Institute of Botany	https://ror.org/05hr3ch11	China	39.9075	116.39723	true	true	dump_segment	1
Institute Of Botany, The Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Botany, The Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Chemical Technology Prague	Institute of Chemical Technology	https://ror.org/00ykac431	India	19.07283	72.88261	true	true	dump_contained_name	1
Institute of Chinese Materia Medica, China Academy of Chinese Medical Sciencess	China Academy of Chinese Medical Sciences	https://ror.org/042pgcv68	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Chinese Materia Medica, China Academy of Chinese Medicine Sciences	Institute of Chinese Materia Medica	https://ror.org/04kn56m50	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Chinese Medicinal Materials, Hubei Academy of Agricultural Sciences	Hubei Academy of Agricultural Sciences	https://ror.org/04qg81z57	China	30.58333	114.26667	true	true	affiliation_chosen	1
Institute of Cotton Research of CAAS						false	false	none	1
Institute of cotton research of CAAS						false	false	none	1
Institute of Cotton Research of Chinese academy of agricultural sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Crop Science	Institute of Crop Science	https://ror.org/053g6zg46	Japan	36.2	140.1	true	true	query_exact	1
Institute of crop sciences	Institute of Crop Sciences	https://ror.org/051abs833	China	39.9075	116.39723	true	true	query_exact	1
Institute of Crop Sciences	Institute of Crop Sciences	https://ror.org/051abs833	China	39.9075	116.39723	true	true	query_exact	1
Institute of Crop Sciences of CAAS	Institute of Crop Sciences	https://ror.org/051abs833	China	39.9075	116.39723	true	true	dump_contained_name	1
Institute of crop sciences, Chinese academy of agricultural sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Crop Sciences/National Key Facility for Crop Gene Resources and Genetic Improvement, Ch	Institute of Crop Sciences	https://ror.org/051abs833	China	39.9075	116.39723	true	true	dump_segment	1
Institute of Cytology and Genetics SB RAS	Institute of Cytology and Genetics	https://ror.org/0277xgb12	Russia	55.0415	82.9346	true	true	affiliation_chosen	1
Institute of Deep-sea Science and Engineering	Institute of Deep-Sea Science and Engineering	https://ror.org/050spgz68	China	18.25435	109.50947	true	true	affiliation_chosen	1
Institute of Deep-Sea Science and Engineering, Chinese Academy of Science	Institute of Deep-Sea Science and Engineering	https://ror.org/050spgz68	China	18.25435	109.50947	true	true	affiliation_chosen	1
Institute of Dental Sciences						false	false	none	1
Institute of Dermatology, Chinese Academy of Medical Science and Peking Union Medical College	Chinese Academy of Medical Sciences & Peking Union Medical College	https://ror.org/02drdmm93	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Ecology and Evolution, University of Bern	University of Bern	https://ror.org/02k7v4d05	Switzerland	46.94809	7.44744	true	true	affiliation_chosen	1
Institute of Edible Fungi						false	false	none	1
Institute of Edible Fungi, Fujian Academy of Agricultural Sciences	Fujian Academy of Agricultural Sciences	https://ror.org/02aj8qz21	China	26.06139	119.30611	true	true	affiliation_chosen	1
Institute of Entomology, College of Life Sciences, Nankai University	Nankai University	https://ror.org/01y1kjr75	China	39.14222	117.17667	true	true	affiliation_chosen	1
Institute of Evolutionary Biology (IBE), CSIC-Universitat Pompeu Fabra, Barcelona, Spain	Universitat Pompeu Fabra	https://ror.org/04n0g0b29	Spain	41.38879	2.15899	true	true	affiliation_chosen	1
Institute of Experimental Botany	Czech Academy of Sciences, Institute of Experimental Botany	https://ror.org/057br4398	Czechia	50.08804	14.42076	true	true	dump_fuzzy	1
Institute of Food and Biotechnology						false	false	none	1
Institute of Food Science and Technology	Institute of Food Science and Technology	https://ror.org/01s5dew76	China	39.9075	116.39723	true	true	query_exact	1
Institute of Fruit Tree Research-Guangdong academy of Agricultural Sciences	Guangdong Academy of Agricultural Sciences	https://ror.org/01rkwtz72	China	25.25104	113.48015	true	true	affiliation_chosen	1
institute of gene biology of the russian academy of sciences	Russian Academy of Sciences	https://ror.org/05qrfxd25	Russia	55.75204	37.61781	true	true	affiliation_chosen	1
Institute of Genetics and Developmental Biology	Institute of Genetics and Developmental Biology	https://ror.org/02aee5m12	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Genetics and Developmental Biology , Chinese Academy of Science	Institute of Genetics and Developmental Biology	https://ror.org/02aee5m12	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Genetics and Developmental Biology, The Innovative Academy of Seed Design	Institute of Genetics and Developmental Biology	https://ror.org/02aee5m12	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Genome Research						false	false	none	1
Institute of Genome Research, Vietnam Academy of Science and Technology	Vietnam Academy of Science and Technology	https://ror.org/02wsd5p50	Vietnam	21.0245	105.84117	true	true	affiliation_chosen	1
Institute of Grassland Research, Chinese Academy of Agricultural Sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Highland Forest Science, Chinese Academy of For	Academia Sinica	https://ror.org/05bxb3784	Taiwan	25.05306	121.52639	true	true	affiliation_chosen	1
Institute of Highland Forest Science, Chinese Academy of Forestry	Chinese Academy of Forestry	https://ror.org/0360dkv71	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of hydrobiology	Institute of Hydrobiology	https://ror.org/00b4mx203	China	30.58333	114.26667	true	true	dump_exact_name	1
Institute of Hydroecology	Institute of Hydroecology	https://ror.org/05bkrjx06	China	30.58333	114.26667	true	true	affiliation_chosen	1
Institute of Industrial Crops						false	false	none	1
Institute of infection and global health						false	false	none	1
Institute of Innovation Ecology, Lanzhou University	Lanzhou University	https://ror.org/01mkqqe32	China	36.05701	103.83987	true	true	affiliation_chosen	1
Institute of Insect Science						false	false	none	1
Institute of Life and Environmental Sciences, University of Tsukuba	University of Tsukuba	https://ror.org/02956yf07	Japan	36.08333	140.11667	true	true	affiliation_chosen	1
Institute of Life Sciences	Institute of Life Sciences	https://ror.org/02927dx12	India	20.27241	85.83385	true	true	dump_exact_name	1
Institute of Maize Research						false	false	none	1
Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences	Chinese Academy of Medical Sciences & Peking Union Medical College	https://ror.org/02drdmm93	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Microbial Technology(IMTECH)-CSIR,Sector 39A,Chandigarh,160036	Institute of Microbial Technology	https://ror.org/055rjs771	India	30.73629	76.7884	true	true	affiliation_chosen	1
Institute of Microbial Technology,Chandigarh,INDIA	Institute of Microbial Technology	https://ror.org/055rjs771	India	30.73629	76.7884	true	true	affiliation_chosen	1
Institute of Microbiology of the Czech Academy of Science	Czech Academy of Sciences, Institute of Microbiology	https://ror.org/02p1jz666	Czechia	50.08804	14.42076	true	true	affiliation_chosen	1
Institute Of Microbiology, Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of microbiology, chinese academy of sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of microbiology, Chinese academy of sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Microbiology, Guangdong Academy of Sciences	Guangdong Academy of Sciences	https://ror.org/01g9hkj35	China	23.11667	113.25	true	true	affiliation_chosen	1
Institute of Molecular and Cell Biology						false	false	none	1
Institute of Molecular and Cell Biology, Singapore						false	false	none	1
Institute of Molecular Genetic, University of Mainz	Institute of Molecular Genetics	https://ror.org/03apz2q12	Russia	55.75222	37.61556	true	true	affiliation_chosen	1
Institute of Oceanology	Institute of Oceanology	https://ror.org/018yw5541	China	36.06488	120.38042	true	true	dump_exact_name	1
Institute of oceanology	Institute of Oceanology	https://ror.org/018yw5541	China	36.06488	120.38042	true	true	dump_exact_name	1
Institute of Oceanology & Marine Fisheries, Jiangsu, Nantong	Institute of Oceanology	https://ror.org/018yw5541	China	36.06488	120.38042	true	true	dump_contained_name	1
Institute of Oceanology Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Oceanology, CAS	Institute of Oceanology	https://ror.org/018yw5541	China	36.06488	120.38042	true	true	dump_segment	1
Institute of oceanology, Chinese academy of science	Institute of Oceanology	https://ror.org/018yw5541	China	36.06488	120.38042	true	true	dump_segment	1
Institute of Oceanology, Chinese academy of sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Organismic and Molecular Evolution (iomE), Johannes Gutenberg University Mainz	Johannes Gutenberg University Mainz	https://ror.org/023b0x485	Germany	49.98185	8.28008	true	true	affiliation_chosen	1
Institute of Parasitology - Vetmeduni Vienna	Medical University of Vienna	https://ror.org/05n3x4p02	Austria	48.20849	16.37208	true	true	affiliation_chosen	1
Institute of Parasitology, Biology Centre CAS	Institute of Parasitology of the Slovak Academy of Sciences	https://ror.org/01c7rrt10	Slovakia	48.71395	21.25808	true	true	affiliation_chosen	1
Institute of Parasitology, Biology Centre, ASCR	Institute of Parasitology of the Slovak Academy of Sciences	https://ror.org/01c7rrt10	Slovakia	48.71395	21.25808	true	true	affiliation_chosen	1
Institute of Pharmaceutical Sciences	Institute of Pharmaceutical Sciences	https://ror.org/04n35qp23	Switzerland	47.36667	8.55	true	true	affiliation_chosen	1
Institute of Plant Biochemistry and Photosynthesis (IBVF)	Instituto de Bioquímica Vegetal y Fotosíntesis	https://ror.org/00hsc2364	Spain	37.38283	-5.97317	true	true	affiliation_chosen	1
Institute of plant biology and biotechnology	Institute of Plant Biology and Biotechnology	https://ror.org/00s0yct57	Kazakhstan	43.25	76.91667	true	true	affiliation_chosen	1
Institute of Plant Breeding, University of the Philippines Los Banos	University of the Philippines Los Baños	https://ror.org/030s54078	Philippines	14.17025	121.24181	true	true	affiliation_chosen	1
Institute of Plant Genetics - Heinrich-Heine-Universitat Dusseldorf	Heinrich Heine University Düsseldorf	https://ror.org/024z2rq82	Germany	51.22172	6.77616	true	true	affiliation_chosen	1
INSTITUTE OF PLANT GENETICS POLISH ACADEMY OF SCIENCES	Polish Academy of Sciences	https://ror.org/01dr6c206	Poland	52.22977	21.01178	true	true	affiliation_chosen	1
Institute of Plant Physiology & Ecology, Shanghai Institutes for Biology Sciences, CAS	Center for Excellence in Molecular Plant Sciences	https://ror.org/04ew43640	China	31.22222	121.45806	true	true	affiliation_chosen	1
Institute of Plant Physiology, Russian Academy of Sciences	Russian Academy of Sciences	https://ror.org/05qrfxd25	Russia	55.75204	37.61781	true	true	affiliation_chosen	1
Institute of plant protection						false	false	none	1
institute of plant protection						false	false	none	1
Institute of Plant Protection, Fujian Academy of Agricultural Sciences	Fujian Academy of Agricultural Sciences	https://ror.org/02aj8qz21	China	26.06139	119.30611	true	true	affiliation_chosen	1
Institute of Plant Protection, Jilin Academy of Agricultural Sciences	Jilin Academy of Agricultural Sciences	https://ror.org/022mwqy43	China	43.88	125.32278	true	true	affiliation_chosen	1
Institute of Plant Protection, Shandong Academy of Agricultural Sciences	Shandong Academy of Agricultural Sciences	https://ror.org/01fbgjv04	China	36.66833	116.99722	true	true	affiliation_chosen	1
Institute of Plant Protection,Liaoning Academy of Agricultural Sciences	Liaoning Academy of Agricultural Sciences	https://ror.org/03vnb1535	China	41.79222	123.43278	true	true	affiliation_chosen	1
Institute of Plant Virology, Ningbo University,	Ningbo University	https://ror.org/03et85d35	China	29.87819	121.54945	true	true	affiliation_chosen	1
Institute of Plateau Biology of Xizang						false	false	none	1
Institute of Pomology	Institute of Pomology	https://ror.org/03tx9ed22	China	40.61667	120.71667	true	true	affiliation_chosen	1
Institute of Science and Environment, University of Saint Joseph						false	false	none	1
Institute of Science and Technology Austria	Institute of Science and Technology Austria	https://ror.org/03gnh5541	Austria	48.30521	16.32522	true	true	affiliation_chosen	1
Institute of Science Tokyo	Institute of Science Tokyo	https://ror.org/05dqf9946	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Institute of Sciences of Food Production (ISPA)	Institute of Sciences of Food Production	https://ror.org/03x7xkr71	Italy	41.12066	16.86982	true	true	affiliation_chosen	1
Institute of Special Wild Economic Animals and Plants, Chinese Academy of Agricultural Sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Tropical Bioscience and Biotechnology						false	false	none	1
Institute of Tropical Bioscience and Biotechnology, Chinese						false	false	none	1
Institute of Tropical Medicine						false	false	none	1
institute of tropical medicine antwerp	Instituut voor Tropische Geneeskunde	https://ror.org/03xq4x896	Belgium	51.22047	4.40026	true	true	affiliation_chosen	1
Institute of Urban Agriculture, Chinese Academy of Agricultural Sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Vegetables and Flowers	Institute of Vegetables and Flowers	https://ror.org/02fnpjd08	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Vegetables and Flowers, CAAS	Institute of Vegetables and Flowers	https://ror.org/02fnpjd08	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Vegetables and Flowers, Chinese Academy of Agricultural Science	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Vegetables, Zhejiang Academy of Agricultural Sciences	ZheJiang Academy of Agricultural Sciences	https://ror.org/02qbc3192	China	30.29365	120.16142	true	true	affiliation_chosen	1
Institute of Vertebrate Biology, CAS	Czech Academy of Sciences, Institute of Vertebrate Biology	https://ror.org/05bcgdd94	Czechia	49.19522	16.60796	true	true	affiliation_chosen	1
Institute of Veterinary Bacteriology, University of Bern	University of Bern	https://ror.org/02k7v4d05	Switzerland	46.94809	7.44744	true	true	affiliation_chosen	1
Institute of Virology and Biotechnology	Institute of Virology of the Slovak Academy of Sciences	https://ror.org/04xrjem68	Slovakia	48.14816	17.10674	true	true	affiliation_chosen	1
Institute of Zoology, Guangdong Academy of Sciences	Guangdong Academy of Sciences	https://ror.org/01g9hkj35	China	23.11667	113.25	true	true	affiliation_chosen	1
Institute of Zoology, CAS	Institute of Zoology	https://ror.org/05skxkv18	China	39.9075	116.39723	true	true	dump_segment	1
institute of zoology, chinese academy of sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
institute of zoology, Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institute of Zoology, Guangdong Academy of Science	Guangdong Academy of Sciences	https://ror.org/01g9hkj35	China	23.11667	113.25	true	true	affiliation_chosen	1
Institution of hydrobiology, Chinese academy of sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Institution of Plant Protection						false	false	none	1
Instituto Adolfo Lutz	Instituto Adolfo Lutz	https://ror.org/02wna9e57	Brazil	-23.5475	-46.63611	true	true	affiliation_chosen	1
Instituto Carlos Chagas - ICC/Fiocruz-PR	Fundação Oswaldo Cruz	https://ror.org/04jhswv08	Brazil	-22.90642	-43.18223	true	true	dump_segment	1
Instituto Costarricense de Investigacion y Ensenanza en Nutricion y Salud (INCIENSA)	Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud	https://ror.org/01jbsjf80	Costa Rica	9.90692	-83.98789	true	true	affiliation_chosen	1
instituto de biociencias, biotecnologia y biologia traslacional ib3-uba-conicet	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto de Ecologia A.C. (INECOL)	Instituto de Ecología	https://ror.org/03yvabt26	Mexico	19.53124	-96.91589	true	true	affiliation_chosen	1
Instituto de Innovación Agraria La Molina	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto de Investigacion Lightbourn	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto de Investigaciones Biotecnologicas (IIB-UNSAM)	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto de Investigaciones Cientificas y Servicios de Alta Tecnologia	Instituto de Investigaciones Científicas y Servicios de Alta Tecnología	https://ror.org/04ngphv84	Panama	8.9936	-79.51973	true	true	affiliation_chosen	1
Instituto de Investigaciones en Ciencias Agrarias de Rosario (IICAR-CONICET-UNR)	Instituto de Investigaciones en Ciencias Agrarias de Rosario	https://ror.org/02s040f34	Argentina	-32.94682	-60.63932	true	true	affiliation_chosen	1
Instituto de Investigaciones Farmaco Bioquimicas	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto de Medicina Regional de la Universidad Nacional del Nordeste	National University of the Northeast	https://ror.org/057ecva72	Argentina	-27.46784	-58.8344	true	true	affiliation_chosen	1
Instituto de Patologia Vegetal CIAP-INTA	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto Leonidas e Maria Deane ILMD Fiocruz Amazonia	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto Nacional de Innovación Agraria	Instituto Nacional de Innovación Agraria	https://ror.org/004qcrr52	Peru	-12.04318	-77.02824	true	true	affiliation_chosen	1
Instituto Nacional de Investigaciones Forestales Agricolas y Pecuarias	Instituto Nacional de Investigaciones Forestales Agrícolas y Pecuarias	https://ror.org/00r6gdp61	Mexico	19.3467	-99.16174	true	true	affiliation_chosen	1
Instituto Nacional de Investigación y Tecnología Agraria (INIA)	Instituto	https://ror.org/04kae8j43	United States	41.85003	-87.65005	true	true	dump_contained_name	1
Instituto Oswaldo Cruz - Fundacao Oswaldo Cruz, Rio de Janeiro, Brasil	Fundação Oswaldo Cruz	https://ror.org/04jhswv08	Brazil	-22.90642	-43.18223	true	true	affiliation_chosen	1
Instituto Politecnico Nacional, Escuela Nacional de Ciencias Biologicas	Instituto Politécnico Nacional	https://ror.org/059sp8j34	Mexico	19.42847	-99.12766	true	true	affiliation_chosen	1
Instituto Potosino de Investigacion Cientifica y Tecnologico	Institute for Scientific and Technological Research	https://ror.org/03sbzv212	Mexico	22.14982	-100.97916	true	true	affiliation_chosen	1
Instituto Superior Tecnico	Instituto Superior Técnico	https://ror.org/03db2by73	Portugal	38.71667	-9.13333	true	true	affiliation_chosen	1
Instituto Tecnologico de Tuxtla Gutierrez	Tuxtla Gutierrez Institute of Technology	https://ror.org/05tdek150	Mexico	16.75973	-93.11308	true	true	affiliation_chosen	1
Instituto Tecnologico y de Estudios Superiores de Monterrey	Tecnológico de Monterrey	https://ror.org/03ayjn504	Mexico	25.68435	-100.31721	true	true	affiliation_chosen	1
INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY	Tecnológico de Monterrey	https://ror.org/03ayjn504	Mexico	25.68435	-100.31721	true	true	dump_exact_name	1
Integrative Pilzforschung						false	false	none	1
International Barley Genome Sequencing Consortium (IBSC)						false	false	none	1
International center for bamboo and rattan	International Center for Bamboo and Rattan	https://ror.org/04fa47g91	China	39.9075	116.39723	true	true	affiliation_chosen	1
International Center for Biosaline Agriculture	International Center for Biosaline Agriculture	https://ror.org/055r0va70	United Arab Emirates	25.07725	55.30927	true	true	affiliation_chosen	1
International Citrus Genome Consortium						false	false	none	1
International Consortium for Sunflower Genomics						false	false	none	1
International Cooperation to Sequence the Atlantic Salmon Genome						false	false	none	1
International Crocodilian Genomes Working Group						false	false	none	1
International Gibberella zeae Genomics Consortium						false	false	none	1
International Grape Genome Program						false	false	none	1
International Institute for Zoonosis Control, Hokkaido University	Hokkaido University	https://ror.org/02e16g702	Japan	43.06667	141.35	true	true	affiliation_chosen	1
International Lepidopteran Genome Project						false	false	none	1
International Olive Genome Consortium						false	false	none	1
International Pacific Halibut Commission	International Pacific Halibut Commission	https://ror.org/02mbc1535	United States	47.60621	-122.33207	true	true	affiliation_chosen	1
International Peanut Genome Initiative						false	false	none	1
International peanut genome project						false	false	none	1
International Rice Blast Genome Consortium						false	false	none	1
International Rice Genome Sequencing Project						false	false	none	1
International Sheep Genome Consortium						false	false	none	1
International Sheep Genomics Consortium						false	false	none	1
International Weed Genomic Consortium						false	false	none	1
International Wheat Genome Sequencing Consortium (IWGSC)						false	false	none	1
Internationales Hochschulinstitut Zittau	International University Institute (IHI) Zittau	https://ror.org/03pqf0084	Germany	50.89772	14.80764	true	true	affiliation_chosen	1
INU Champollion	Institut National Universitaire Jean-François Champollion	https://ror.org/03078mv10	France	43.9298	2.148	true	true	affiliation_chosen	1
Investigador por Mexico-Instituto de Biotecnologia, Universidad Nacional Autonoma de Mexico	Universidad Nacional Autónoma de México	https://ror.org/01tmp8f25	Mexico	19.42847	-99.12766	true	true	affiliation_chosen	1
IPATEC-CRUB-UNCO	National University of Comahue	https://ror.org/02zvkba47	Argentina	-38.95161	-68.0591	true	true	dump_segment	1
IPK Gatersleben	Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung (IPK)	https://ror.org/02skbsp27	Germany	51.82215	11.28661	true	true	web_verified	1
IPK GATERSLEBEN	Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung (IPK)	https://ror.org/02skbsp27	Germany	51.82215	11.28661	true	true	web_verified	1
IPSP-CNR	Institute for Sustainable Plant Protection	https://ror.org/008fjbg42	Italy	45.07049	7.68682	true	true	dump_segment	1
Iranian Biological Resource Center						false	false	none	1
IRBI-UMR 7261 CNRS - University of Tours	Université de Tours	https://ror.org/02wwzvj46	France	47.39484	0.70398	true	true	affiliation_chosen	1
Iriomote Station, Tropical Biosphere Research Center, the University of Ryukyus	University of the Ryukyus	https://ror.org/02z1n9q24	Japan	26.33583	127.80139	true	true	dump_segment	1
Isatis indigotica						false	false	none	1
Islamic Azad University of Iran Central Tehran Branch	Islamic Azad University, Tehran	https://ror.org/01kzn7k21	Iran	35.69439	51.42151	true	true	affiliation_chosen	1
Istitute of Oceanography, Chinese Academy of sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Istituto Italiano di Tecnologia	Italian Institute of Technology	https://ror.org/042t93s57	Italy	44.40478	8.94439	true	true	affiliation_chosen	1
ITB-CNR						false	false	none	1
ITBB	Institutul Teologic Baptist din București	https://ror.org/0572trk36	Romania	44.43225	26.10626	true	true	query_exact	1
IWGSC						false	false	none	1
Ixodes scapularis Genome Project						false	false	none	1
IZS Sicilia						false	false	none	1
J. Crag Venter Institute	J. Craig Venter Institute	https://ror.org/049r1ts75	United States	32.84727	-117.2742	true	true	dump_fuzzy	1
J. Craig Venter Insitute						false	false	none	1
J. Craig Venter Institute (TIGR)	J. Craig Venter Institute	https://ror.org/049r1ts75	United States	32.84727	-117.2742	true	true	affiliation_chosen	1
Jadavpur University	Jadavpur University	https://ror.org/02af4h012	India	22.56263	88.36304	true	true	affiliation_chosen	1
Jagiellonian University	Jagiellonian University	https://ror.org/03bqmcz70	Poland	50.06143	19.93658	true	true	affiliation_chosen	1
JAMES COOK UNIVERSITY	James Cook University	https://ror.org/04gsp2c11	Australia	-19.26639	146.80569	true	true	affiliation_chosen	1
Japan Fisheries Research & Education Agency	Japan Fisheries Research and Education Agency	https://ror.org/02gmwvg31	Japan	35.43333	139.65	true	true	affiliation_chosen	1
Japan Fisheries Research and Education Agency	Japan Fisheries Research and Education Agency	https://ror.org/02gmwvg31	Japan	35.43333	139.65	true	true	affiliation_chosen	1
Japan International Research Center for Agricultural Sciences	Japan International Research Center for Agricultural Sciences	https://ror.org/005pdtr14	Japan	36.08333	140.11667	true	true	affiliation_chosen	1
Jawaharlal Institute of Postgraduate Medical Education and Research						false	false	none	1
Jawaharlal Nehru Krishi Vishwavidyalaya	Jawaharlal Nehru Krishi Vishwa Vidyalaya	https://ror.org/01zwh2149	India	23.16697	79.95006	true	true	affiliation_chosen	1
Jayoti Vidyapeeth Women University						false	false	none	1
Jeonbuk National University	Jeonbuk National University	https://ror.org/05q92br09	South Korea	35.82194	127.14889	true	true	affiliation_chosen	1
Jiangnan university	Jiangnan University	https://ror.org/04mkzax54	China	31.56887	120.28857	true	true	affiliation_chosen	1
Jiangnan Universty						false	false	none	1
Jiangsu academy of agricultural sciences	Jiangsu Academy of Agricultural Sciences	https://ror.org/001f9e125	China	32.06167	118.77778	true	true	affiliation_chosen	1
Jiangsu Academy of Agriculture Sciences	Jiangsu Academy of Agricultural Sciences	https://ror.org/001f9e125	China	32.06167	118.77778	true	true	dump_fuzzy	1
Jiangsu Academy of Forestry	Jiangsu Provincial Academy of Forestry Science and Management	https://ror.org/04ty5pz05	China	32.06167	118.77778	true	true	affiliation_chosen	1
Jiangsu Acadmy of Forestry	Jiangsu Provincial Academy of Forestry Science and Management	https://ror.org/04ty5pz05	China	32.06167	118.77778	true	true	affiliation_chosen	1
Jiangsu Agri-animal Husbandry Vocational College	Jiangsu Agri-animal Husbandry Vocational College	https://ror.org/017abdw23	China	32.49069	119.90812	true	true	affiliation_chosen	1
JIANGSU NORMAL UNIVERSITY	Jiangsu Normal University	https://ror.org/051hvcm98	China	34.18045	117.15707	true	true	affiliation_chosen	1
Jiangsu Normal University	Jiangsu Normal University	https://ror.org/051hvcm98	China	34.18045	117.15707	true	true	affiliation_chosen	1
Jiangsu Ocean University	Jiangsu Ocean University	https://ror.org/031zps173	China	34.58167	119.12889	true	true	affiliation_chosen	1
Jiangsu Vocational College of Agriculture and Forestry						false	false	none	1
JIANGXI ACADEMY OF SCIENCES	Jiangxi Academy of Sciences	https://ror.org/049e1px04	China	28.68396	115.85306	true	true	affiliation_chosen	1
Jiangxi agricultural university	Jiangxi Agricultural University	https://ror.org/00dc7s858	China	28.68396	115.85306	true	true	affiliation_chosen	1
jiangxi normal university	Jiangxi Normal University	https://ror.org/05nkgk822	China	28.68396	115.85306	true	true	affiliation_chosen	1
Jiangxi Normal University	Jiangxi Normal University	https://ror.org/05nkgk822	China	28.68396	115.85306	true	true	affiliation_chosen	1
Jiangxi Science & Technology Normal University	Jiangxi Science and Technology Normal University	https://ror.org/04r1zkp10	China	28.68396	115.85306	true	true	affiliation_chosen	1
Jiangxi Science and Technology Normal University	Jiangxi Science and Technology Normal University	https://ror.org/04r1zkp10	China	28.68396	115.85306	true	true	affiliation_chosen	1
Jiangxi University of Chinese Medicine	Guangxi University of Chinese Medicine	https://ror.org/024v0gx67	China	22.81667	108.31667	true	true	affiliation_chosen	1
JIC	JIC	https://ror.org/02pe0yp46	Czechia	49.19522	16.60796	true	true	query_exact	1
Jigsaw Genomes						false	false	none	1
Jilin agricultural university	Jilin Agricultural University	https://ror.org/05dmhhd41	China	43.88	125.32278	true	true	affiliation_chosen	1
Jilin Agriculture Science and Technology University	Jilin Agricultural Science and Technology University	https://ror.org/04w5zb891	China	43.85083	126.56028	true	true	affiliation_chosen	1
